frame_index,source_frame_index,unix_time,perf_time,camera_id,label,detected,instant_detected,status,reason,score,object_score,history_score,history_hits,area,aspect,solidity,extent,motion_support,raw_contours,bbox_x,bbox_y,bbox_w,bbox_h
0,12183,1782484216.607498,406.438617,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
1,12184,1782484216.641493,406.472710,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
2,12185,1782484216.673493,406.505124,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
3,12186,1782484216.708497,406.539061,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
4,12187,1782484216.742493,406.573332,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
5,12188,1782484216.774494,406.605035,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
6,12189,1782484216.807493,406.638630,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
7,12190,1782484216.842493,406.672959,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
8,12191,1782484216.873755,406.705032,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
9,12192,1782484216.906756,406.737992,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
10,12193,1782484216.940754,406.772293,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
11,12194,1782484216.974755,406.805299,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
12,12195,1782484217.006763,406.837750,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
13,12196,1782484217.040755,406.872255,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
14,12197,1782484217.080939,406.911609,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
15,12198,1782484217.107379,406.938105,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
16,12199,1782484217.141492,406.972117,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
17,12200,1782484217.174118,407.005152,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
18,12201,1782484217.207889,407.039066,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
19,12202,1782484217.241888,407.072576,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
20,12203,1782484217.272892,407.104110,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
21,12204,1782484217.308888,407.139515,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
22,12205,1782484217.339888,407.171105,1,left_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
23,12206,1782484217.373888,407.205238,1,left_2,0,0,motion,no_motion_support,0.030988,0.687778,0.000000,0,31731.25,2.5000,0.6016,0.4144,0.0000,6,540,568,438,175
24,12207,1782484217.408893,407.239738,1,left_2,0,0,motion,no_motion_support,0.116742,0.766531,0.000000,0,119543.75,3.1515,0.8393,0.6192,0.0016,10,268,552,780,248
25,12208,1782484217.440888,407.272252,1,left_2,1,1,ready,ok,0.202374,0.960000,0.960000,1,207231.25,2.4028,0.7899,0.6655,0.0127,3,255,440,865,360
26,12209,1782484217.473888,407.304466,1,left_2,1,1,ready,ok,0.233484,0.960000,0.960000,1,239087.50,2.5278,0.8383,0.7298,0.0060,3,265,440,910,360
27,12210,1782484217.506889,407.338233,1,left_2,1,1,ready,ok,0.016003,0.980278,0.980278,1,16387.50,0.9577,0.7175,0.5431,0.3863,7,65,622,170,178
28,12211,1782484217.539897,407.370923,1,left_2,1,1,ready,ok,0.037411,0.978611,0.978611,1,38309.37,1.6104,0.8644,0.6420,0.7451,4,65,608,310,192
29,12212,1782484217.573888,407.405252,1,left_2,1,1,ready,ok,0.083844,0.960000,0.960000,1,85856.25,1.2153,0.6975,0.5451,0.6514,5,65,440,438,360
30,12213,1782484217.606889,407.438288,1,left_2,1,1,ready,ok,0.001050,0.996944,0.996944,1,1075.00,3.0909,0.9149,0.4599,1.0000,9,968,772,85,28
31,12214,1782484217.639889,407.471227,1,left_2,1,1,ready,ok,0.298148,0.960000,0.960000,1,305303.12,3.1944,0.7442,0.7374,0.7949,1,65,440,1150,360
32,12215,1782484217.674897,407.506008,1,left_2,1,1,ready,ok,0.382709,0.960000,0.960000,1,391893.75,3.1944,0.9553,0.9466,0.4853,1,65,440,1150,360
33,12216,1782484217.712915,407.543808,1,left_2,1,1,ready,ok,0.386783,0.960000,0.960000,1,396065.62,3.1944,0.9655,0.9567,0.1049,1,65,440,1150,360
34,12217,1782484217.741891,407.572360,1,left_2,1,1,ready,ok,0.387476,0.960000,0.960000,1,396775.00,3.1944,0.9672,0.9584,0.0400,1,65,440,1150,360
35,12218,1782484217.774895,407.605226,1,left_2,1,1,ready,ok,0.387802,0.960000,0.960000,1,397109.37,3.1944,0.9680,0.9592,0.0615,1,65,440,1150,360
36,12219,1782484217.807888,407.639361,1,left_2,0,0,motion,no_motion_support,0.387881,0.756087,0.000000,0,397190.62,3.1944,0.9682,0.9594,0.0016,1,65,440,1150,360
37,12220,1782484217.839888,407.671024,1,left_2,0,0,motion,no_motion_support,0.388150,0.775813,0.000000,0,397465.62,3.1944,0.9689,0.9601,0.0021,1,65,440,1150,360
38,12221,1782484217.872888,407.703684,1,left_2,0,0,motion,no_motion_support,0.387979,0.858945,0.000000,0,397290.62,3.1944,0.9685,0.9596,0.0038,1,65,440,1150,360
39,12222,1782484217.906889,407.737640,1,left_2,0,0,motion,no_motion_support,0.387936,0.811743,0.000000,0,397246.87,3.1944,0.9684,0.9595,0.0028,1,65,440,1150,360
40,12223,1782484217.939888,407.771300,1,left_2,0,0,motion,no_motion_support,0.387869,0.716634,0.000000,0,397178.12,3.1944,0.9682,0.9594,0.0008,1,65,440,1150,360
41,12224,1782484217.972902,407.803666,1,left_2,0,0,motion,no_motion_support,0.387656,0.680000,0.000000,0,396959.37,3.1944,0.9677,0.9588,0.0000,1,65,440,1150,360
42,12225,1782484218.007888,407.839300,1,left_2,0,0,motion,no_motion_support,0.387466,0.680000,0.000000,0,396765.62,3.1944,0.9672,0.9584,0.0000,1,65,440,1150,360
43,12226,1782484218.039890,407.870605,1,left_2,0,0,motion,no_motion_support,0.386926,0.680000,0.000000,0,396212.50,3.1944,0.9658,0.9570,0.0000,1,65,440,1150,360
44,12227,1782484218.073889,407.904693,1,left_2,0,0,motion,no_motion_support,0.391080,0.680000,0.000000,0,400465.62,3.1944,0.9762,0.9673,0.0000,1,65,440,1150,360
45,12228,1782484218.107892,407.939174,1,left_2,0,0,motion,no_motion_support,0.393491,0.680000,0.000000,0,402934.37,3.1944,0.9822,0.9733,0.0000,1,65,440,1150,360
46,12229,1782484218.142889,407.974029,1,left_2,0,0,motion,no_motion_support,0.392136,0.728611,0.000000,0,401546.87,3.1944,0.9788,0.9699,0.0010,1,65,440,1150,360
47,12230,1782484218.173888,408.005291,1,left_2,1,1,ready,ok,0.391522,0.960000,0.960000,1,400918.75,3.1944,0.9773,0.9684,0.0067,1,65,440,1150,360
48,12231,1782484218.208643,408.039756,1,left_2,0,0,motion,no_motion_support,0.390085,0.735656,0.000000,0,399446.87,3.1944,0.9737,0.9648,0.0012,1,65,440,1150,360
49,12232,1782484218.241642,408.072245,1,left_2,0,0,motion,no_motion_support,0.390039,0.680000,0.000000,0,399400.00,3.1944,0.9736,0.9647,0.0000,1,65,440,1150,360
50,12233,1782484218.273640,408.105195,1,left_2,1,1,ready,ok,0.389111,0.960000,0.960000,1,398450.00,3.1944,0.9713,0.9624,0.0146,1,65,440,1150,360
51,12234,1782484218.306640,408.137488,1,left_2,0,0,motion,no_motion_support,0.387900,0.729316,0.000000,0,397209.37,3.1944,0.9683,0.9594,0.0011,1,65,440,1150,360
52,12235,1782484218.339640,408.170445,1,left_2,1,1,ready,ok,0.387619,0.960000,0.960000,1,396921.87,3.1944,0.9676,0.9587,0.6866,1,65,440,1150,360
53,12236,1782484218.372650,408.204041,1,left_2,1,1,ready,ok,0.073264,0.966111,0.966111,1,75021.87,3.2900,0.6968,0.3648,1.0000,6,148,522,822,250
