frame_index,source_frame_index,unix_time,perf_time,camera_id,label,detected,instant_detected,status,reason,score,object_score,history_score,history_hits,area,aspect,solidity,extent,motion_support,raw_contours,bbox_x,bbox_y,bbox_w,bbox_h
0,11153,1782484182.958406,372.789629,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
1,11154,1782484182.993112,372.824357,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
2,11155,1782484183.025468,372.856865,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
3,11156,1782484183.058904,372.890141,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
4,11157,1782484183.092206,372.923136,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
5,11158,1782484183.125803,372.957083,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
6,11159,1782484183.159302,372.989765,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
7,11160,1782484183.192561,373.024001,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
8,11161,1782484183.225249,373.056437,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
9,11162,1782484183.258778,373.089578,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
10,11163,1782484183.293198,373.123968,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
11,11164,1782484183.326622,373.157722,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
12,11165,1782484183.358788,373.190104,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
13,11166,1782484183.392750,373.223996,2,right_2,0,0,motion,area_reject,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,1,,,,
14,11167,1782484183.425216,373.256707,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
15,11168,1782484183.458493,373.289555,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
16,11169,1782484183.493495,373.324531,2,right_2,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
17,11170,1782484183.526318,373.357055,2,right_2,0,0,motion,tiny_box,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,1,,,,
18,11171,1782484183.559475,373.390549,2,right_2,0,0,motion,tiny_box,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,1,,,,
19,11172,1782484183.593962,373.425207,2,right_2,1,1,ready,ok,0.001724,0.923611,0.923611,1,1765.62,3.0000,0.8733,0.5572,0.5247,2,130,440,98,32
20,11173,1782484183.626094,373.457083,2,right_2,1,1,ready,ok,0.002698,0.924722,0.924722,1,2762.50,2.4706,0.9455,0.6190,0.5336,7,140,440,105,42
21,11174,1782484183.658176,373.489388,2,right_2,1,1,ready,ok,0.003622,0.925833,0.925833,1,3709.37,2.0476,0.9611,0.6573,0.5127,4,142,440,108,52
22,11175,1782484183.692690,373.523955,2,right_2,1,1,ready,ok,0.004297,0.926944,0.926944,1,4400.00,1.7600,0.9617,0.6400,0.4736,8,145,440,110,62
23,11176,1782484183.726698,373.557563,2,right_2,1,1,ready,ok,0.004825,0.927500,0.927500,1,4940.62,1.6296,0.9741,0.6654,0.4125,5,148,440,110,68
24,11177,1782484183.757687,373.589186,2,right_2,1,1,ready,ok,0.005139,0.928056,0.928056,1,5262.50,1.4138,0.9774,0.7082,0.2860,4,155,440,102,72
25,11178,1782484183.792167,373.623346,2,right_2,1,1,ready,ok,0.005380,0.928333,0.928333,1,5509.37,1.3667,0.9805,0.7167,0.1398,2,158,440,102,75
26,11179,1782484183.825202,373.656339,2,right_2,1,1,ready,ok,0.005667,0.928889,0.928889,1,5803.12,1.2812,0.9799,0.7077,0.0968,3,158,440,102,80
27,11180,1782484183.858473,373.689541,2,right_2,1,1,ready,ok,0.005795,0.929167,0.929167,1,5934.37,1.2121,0.9839,0.7193,0.0803,3,160,440,100,82
