frame_index,source_frame_index,unix_time,perf_time,camera_id,label,detected,instant_detected,status,reason,score,object_score,history_score,history_hits,area,aspect,solidity,extent,motion_support,raw_contours,bbox_x,bbox_y,bbox_w,bbox_h
0,10683,1782484167.746162,357.577379,3,right_1,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
1,10684,1782484167.779163,357.610397,3,right_1,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
2,10685,1782484167.811496,357.642968,3,right_1,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
3,10686,1782484167.845644,357.676749,3,right_1,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
4,10687,1782484167.878637,357.709514,3,right_1,0,0,idle,no_motion,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,0,,,,
5,10688,1782484167.912632,357.743351,3,right_1,0,0,motion,area_reject,0.000000,0.000000,0.000000,0,0.00,0.0000,0.0000,0.0000,0.0000,2,,,,
6,10689,1782484167.944635,357.775737,3,right_1,0,0,motion,no_motion_support,0.004712,0.684167,0.000000,0,4825.00,1.1887,0.3990,0.2312,0.0000,4,65,572,158,132
7,10690,1782484167.978851,357.809469,3,right_1,0,0,motion,no_motion_support,0.011996,0.683889,0.000000,0,12284.37,1.1667,0.8362,0.5777,0.0000,1,65,570,158,135
8,10691,1782484168.012842,357.843391,3,right_1,0,0,motion,no_motion_support,0.007645,0.681944,0.000000,0,7828.12,1.3404,0.6599,0.4230,0.0000,2,65,570,158,118
9,10692,1782484168.044849,357.876116,3,right_1,0,0,motion,no_motion_support,0.013852,0.684167,0.000000,0,14184.37,1.1455,0.8639,0.6550,0.0000,1,65,570,158,138
10,10693,1782484168.079844,357.910425,3,right_1,0,0,motion,no_motion_support,0.015228,0.686389,0.000000,0,15593.75,1.0159,0.8343,0.6188,0.0000,1,65,570,160,158
11,10694,1782484168.111364,357.942841,3,right_1,0,0,motion,no_motion_support,0.008173,0.681389,0.000000,0,8368.75,1.3778,0.6211,0.4799,0.0000,1,65,570,155,112
12,10695,1782484168.146357,357.977062,3,right_1,0,0,motion,no_motion_support,0.010907,0.682222,0.000000,0,11168.75,1.3125,0.7642,0.5909,0.0000,1,65,570,158,120
13,10696,1782484168.179355,358.010750,3,right_1,0,0,motion,no_motion_support,0.014075,0.683611,0.000000,0,14412.50,1.1887,0.8876,0.6906,0.0000,2,65,570,158,132
14,10697,1782484168.211366,358.042606,3,right_1,0,0,motion,no_motion_support,0.006564,0.680278,0.000000,0,6721.87,1.4878,0.5439,0.4300,0.0000,1,65,570,152,102
15,10698,1782484168.244356,358.075613,3,right_1,0,0,motion,no_motion_support,0.005402,0.680556,0.000000,0,5531.25,1.4524,0.4608,0.3454,0.0000,1,65,570,152,105
16,10699,1782484168.278459,358.109919,3,right_1,0,0,motion,no_motion_support,0.011282,0.685000,0.000000,0,11553.12,1.0862,0.6957,0.5059,0.0000,1,65,570,158,145
17,10700,1782484168.311461,358.142779,3,right_1,0,0,motion,no_motion_support,0.006580,0.681389,0.000000,0,6737.50,1.2444,0.5619,0.4278,0.0000,1,65,570,140,112
18,10701,1782484168.344460,358.175701,3,right_1,0,0,motion,no_motion_support,0.003720,0.678056,0.000000,0,3809.37,1.4848,0.6643,0.3769,0.0000,3,82,570,122,82
19,10702,1782484168.379523,358.210217,3,right_1,0,0,motion,no_motion_support,0.010660,0.681389,0.000000,0,10915.62,1.3778,0.7570,0.6260,0.0000,1,65,570,155,112
20,10703,1782484168.411535,358.242835,3,right_1,0,0,motion,no_motion_support,0.008878,0.683056,0.000000,0,9090.62,1.1961,0.6203,0.4675,0.0000,1,65,570,152,128
21,10704,1782484168.446525,358.277454,3,right_1,0,0,motion,no_motion_support,0.004819,0.678056,0.000000,0,4934.37,1.7576,0.7595,0.4125,0.0000,2,65,570,145,82
22,10705,1782484168.479523,358.310366,3,right_1,0,0,motion,no_motion_support,0.010559,0.682222,0.000000,0,10812.50,1.2917,0.7718,0.5813,0.0000,1,65,570,155,120
23,10706,1782484168.511527,358.343087,3,right_1,0,0,motion,no_motion_support,0.011847,0.681667,0.000000,0,12131.25,1.3478,0.8169,0.6806,0.0000,2,65,570,155,115
24,10707,1782484168.545526,358.376287,3,right_1,0,0,motion,no_motion_support,0.003656,0.675556,0.000000,0,3743.75,1.8333,0.8228,0.5672,0.0000,5,92,570,110,60
25,10708,1782484168.578524,358.409681,3,right_1,0,0,motion,no_motion_support,0.008679,0.680556,0.000000,0,8887.50,1.4762,0.7043,0.5461,0.0000,1,65,570,155,105
26,10709,1782484168.612525,358.443093,3,right_1,0,0,motion,no_motion_support,0.012778,0.684167,0.000000,0,13084.37,1.1455,0.8173,0.6042,0.0000,1,65,570,158,138
27,10710,1782484168.646524,358.477515,3,right_1,0,0,motion,no_motion_support,0.005820,0.680000,0.000000,0,5959.37,1.4750,0.5195,0.4040,0.0000,1,65,570,148,100
28,10711,1782484168.680381,358.511107,3,right_1,0,0,motion,no_motion_support,0.003580,0.675833,0.000000,0,3665.62,1.9600,0.7722,0.4788,0.0000,4,88,570,122,62
29,10712,1782484168.712773,358.543414,3,right_1,0,0,motion,no_motion_support,0.010074,0.682222,0.000000,0,10315.62,1.2917,0.7192,0.5546,0.0000,1,65,570,155,120
30,10713,1782484168.744916,358.575814,3,right_1,0,0,motion,no_motion_support,0.003683,0.676944,0.000000,0,3771.87,1.5517,0.6356,0.4625,0.0000,4,90,570,112,72
31,10714,1782484168.779970,358.610549,3,right_1,0,0,motion,no_motion_support,0.002344,0.675556,0.000000,0,2400.00,1.7500,0.6558,0.3810,0.0000,3,98,570,105,60
32,10715,1782484168.811145,358.642482,3,right_1,0,0,motion,no_motion_support,0.008234,0.680833,0.000000,0,8431.25,1.4419,0.6515,0.5060,0.0000,2,65,570,155,108
33,10716,1782484168.844145,358.675353,3,right_1,0,0,motion,no_motion_support,0.007333,0.680000,0.000000,0,7509.37,1.4250,0.6342,0.5270,0.0000,1,65,570,142,100
34,10717,1782484168.878150,358.709590,3,right_1,0,0,motion,no_motion_support,0.002563,0.675556,0.000000,0,2625.00,1.7500,0.7029,0.4167,0.0000,4,98,570,105,60
35,10718,1782484168.912147,358.742904,3,right_1,0,0,motion,no_motion_support,0.005685,0.680556,0.000000,0,5821.87,1.3571,0.4830,0.3891,0.0000,1,65,570,142,105
36,10719,1782484168.946146,358.776619,3,right_1,0,0,motion,no_motion_support,0.007886,0.682222,0.000000,0,8075.00,1.2292,0.5867,0.4562,0.0000,1,65,570,148,120
37,10720,1782484168.978152,358.809442,3,right_1,0,0,motion,no_motion_support,0.002679,0.675833,0.000000,0,2743.75,1.7200,0.6946,0.4084,0.0000,3,95,570,108,62
38,10721,1782484169.012146,358.843503,3,right_1,0,0,motion,no_motion_support,0.004410,0.680000,0.000000,0,4515.62,1.3750,0.4411,0.3284,0.0000,2,65,570,138,100
39,10722,1782484169.044445,358.875582,3,right_1,0,0,motion,no_motion_support,0.009509,0.681944,0.000000,0,9737.50,1.2766,0.6688,0.5525,0.0000,1,65,570,150,118
40,10723,1782484169.078446,358.909751,3,right_1,0,0,motion,no_motion_support,0.003177,0.676944,0.000000,0,3253.12,1.4483,0.6665,0.4273,0.0000,3,95,570,105,72
41,10724,1782484169.111447,358.942568,3,right_1,0,0,motion,no_motion_support,0.003403,0.676944,0.000000,0,3484.37,1.5517,0.6547,0.4272,0.0000,4,90,570,112,72
42,10725,1782484169.146482,358.977114,3,right_1,0,0,motion,no_motion_support,0.009995,0.681389,0.000000,0,10234.37,1.3556,0.7254,0.5965,0.0000,1,65,570,152,112
43,10726,1782484169.179483,359.010930,3,right_1,0,0,motion,no_motion_support,0.004742,0.680000,0.000000,0,4856.25,1.4750,0.4024,0.3292,0.0000,1,65,570,148,100
44,10727,1782484169.219477,359.050860,3,right_1,0,0,motion,no_motion_support,0.003015,0.675833,0.000000,0,3087.50,2.2000,0.5791,0.3593,0.0000,2,65,570,138,62
45,10728,1782484169.245479,359.076141,3,right_1,0,0,motion,no_motion_support,0.009436,0.682778,0.000000,0,9662.50,1.2400,0.6779,0.4987,0.0000,1,65,570,155,125
46,10729,1782484169.278478,359.109756,3,right_1,0,0,motion,no_motion_support,0.007339,0.682222,0.000000,0,7515.62,1.2708,0.5622,0.4107,0.0000,1,65,570,152,120
47,10730,1782484169.312477,359.143333,3,right_1,0,0,motion,no_motion_support,0.002933,0.675833,0.000000,0,3003.12,2.2000,0.5574,0.3495,0.0000,2,65,570,138,62
48,10731,1782484169.345479,359.176013,3,right_1,0,0,motion,no_motion_support,0.009064,0.681389,0.000000,0,9281.25,1.3556,0.7020,0.5410,0.0000,1,65,570,152,112
49,10732,1782484169.380478,359.211342,3,right_1,0,0,motion,no_motion_support,0.008289,0.681111,0.000000,0,8487.50,1.3864,0.6231,0.5060,0.0000,1,65,570,152,110
50,10733,1782484169.412483,359.243014,3,right_1,0,0,motion,no_motion_support,0.003259,0.675556,0.000000,0,3337.50,1.8750,0.7618,0.4944,0.0000,3,90,570,112,60
51,10734,1782484169.447528,359.278645,3,right_1,0,0,motion,no_motion_support,0.004306,0.678611,0.000000,0,4409.37,1.5714,0.5423,0.3665,0.0000,3,65,570,138,88
52,10735,1782484169.479609,359.310524,3,right_1,0,0,motion,no_motion_support,0.011362,0.683056,0.000000,0,11634.37,1.2157,0.7986,0.5887,0.0000,1,65,570,155,128
53,10736,1782484169.511612,359.342605,3,right_1,0,0,motion,no_motion_support,0.002762,0.675833,0.000000,0,2828.12,1.7600,0.6469,0.4114,0.0000,3,92,570,110,62
54,10737,1782484169.544931,359.375812,3,right_1,0,0,motion,no_motion_support,0.003479,0.675833,0.000000,0,3562.50,2.2000,0.6514,0.4145,0.0000,4,65,570,138,62
55,10738,1782484169.578242,359.409621,3,right_1,0,0,motion,no_motion_support,0.010889,0.682222,0.000000,0,11150.00,1.2917,0.7547,0.5995,0.0000,1,65,570,155,120
56,10739,1782484169.611244,359.442543,3,right_1,0,0,motion,no_motion_support,0.004257,0.680000,0.000000,0,4359.37,1.4250,0.3952,0.3059,0.0000,1,65,570,142,100
57,10740,1782484169.645241,359.475912,3,right_1,0,0,motion,no_motion_support,0.002902,0.675833,0.000000,0,2971.87,1.8000,0.6563,0.4227,0.0000,3,90,570,112,62
58,10741,1782484169.678751,359.509904,3,right_1,0,0,motion,no_motion_support,0.009628,0.681111,0.000000,0,9859.37,1.3636,0.7608,0.5975,0.0000,2,65,570,150,110
59,10742,1782484169.710750,359.542117,3,right_1,0,0,motion,no_motion_support,0.005203,0.680000,0.000000,0,5328.12,1.4000,0.4626,0.3806,0.0000,2,65,570,140,100
